0,7778
1,1
2,2
3,4721
4,9665
5,5
6,5904
7,4603
8,8
9,2664
10,3292
11,11
12,12
13,13
14,6110
15,4275
16,16
17,17
18,638
19,6500
20,6159
21,108
22,9920
23,8026
24,24
25,7603
26,7893
27,27
28,1026
29,5169
30,3712
31,7298
32,9645
33,246
34,6125
35,2000
36,6048
37,1917
38,38
39,2276
40,6326
41,9404
42,2444
43,43
44,9305
45,45
46,5407
47,9708
48,48
49,8159
50,50
51,51
52,3665
53,7253
54,54
55,55
56,3007
57,9915
58,2938
59,9115
60,8092
61,61
62,5829
63,63
64,5212
65,5869
66,6444
67,6259
68,8964
69,2063
70,7033
71,1069
72,7462
73,127
74,4053
75,1245
76,7641
77,9222
78,8913
79,7609
80,80
81,460
82,9789
83,6458
84,84
85,85
86,9125
87,7084
88,1072
89,89
90,5603
91,697
92,2771
93,4542
94,2034
95,581
96,587
97,8176
98,5326
99,7627
100,9544
101,3743
102,2884
103,2197
104,104
105,9987
106,4117
107,3748
108,108
109,195
110,7166
111,4441
112,2746
113,7466
114,1682
115,7098
116,9908
117,6166
118,2940
119,217
120,7940
121,8021
122,4630
123,123
124,5491
125,6011
126,1147
127,5189
128,1374
129,6327
130,4515
131,4966
132,4346
133,133
134,6235
135,9152
136,2677
137,906
138,138
139,2868
140,140
141,1969
142,2436
143,9422
144,144
145,284
146,7017
147,147
148,2824
149,149
150,2930
151,151
152,654
153,153
154,2408
155,2757
156,5771
157,2081
158,158
159,7422
160,4498
161,9277
162,4072
163,9064
164,4496
165,4622
166,4820
167,9687
168,168
169,4408
170,3394
171,9511
172,5216
173,5610
174,2624
175,3646
176,4699
177,2866
178,5161
179,6824
180,4149
181,8849
182,3848
183,1495
184,8326
185,4990
186,186
187,8897
188,7884
189,5524
190,3459
191,191
192,8401
193,9120
194,7115
195,195
196,8598
197,2988
198,198
199,4689
200,9432
201,3867
202,7019
203,1809
204,8847
205,3718
206,9334
207,207
208,7962
209,1451
210,210
211,3795
212,5853
213,638
214,5897
215,9378
216,1858
217,7480
218,5261
219,9643
220,737
221,8552
222,8287
223,223
224,1927
225,7358
226,1095
227,290
228,6577
229,1769
230,7482
231,6378
232,5211
233,7299
234,2927
235,704
236,1688
237,167
238,3768
239,7704
240,240
241,9678
242,3401
243,1338
244,635
245,3014
246,1930
247,9710
248,5328
249,3424
250,250
251,251
252,9548
253,4596
254,8690
255,3939
256,8039
257,2421
258,258
259,2992
260,8483
261,7883
262,9130
263,9363
264,5487
265,1380
266,8322
267,190
268,3285
269,1159
270,5752
271,8686
272,273
273,4091
274,9160
275,1701
276,5053
277,7686
278,9409
279,279
280,1329
281,1601
282,8266
283,6498
284,6989
285,1713
286,7214
287,7963
288,2488
289,4296
290,8222
291,1297
292,5167
293,8687
294,9619
295,295
296,296
297,297
298,9795
299,2690
300,3192
301,1400
302,7522
303,1181
304,1289
305,9582
306,306
307,4478
308,6730
309,4393
310,310
311,4952
312,3154
313,3189
314,8866
315,1672
316,4051
317,5376
318,9488
319,4045
320,6701
321,2902
322,322
323,323
324,2746
325,325
326,2945
327,4691
328,6108
329,329
330,2378
331,3270
332,5950
333,8832
334,5290
335,5944
336,2984
337,7873
338,1692
339,6137
340,7307
341,6497
342,9488
343,7217
344,4570
345,5130
346,346
347,1862
348,8400
349,6916
350,4092
351,4171
352,1093
353,353
354,3926
355,704
356,9311
357,357
358,358
359,4974
360,5464
361,7090
362,9510
363,6394
364,4513
365,365
366,7767
367,4724
368,8689
369,3986
370,5917
371,4608
372,372
373,1433
374,9579
375,1983
376,376
377,823
378,378
379,9731
380,7902
381,3201
382,4663
383,9934
384,9155
385,385
386,8625
387,5411
388,3423
389,389
390,5471
391,1014
392,1113
393,8771
394,394
395,6539
396,396
397,4933
398,7329
399,9384
400,6989
401,9344
402,8460
403,1652
404,404
405,210
406,4902
407,8583
408,7015
409,1448
410,7721
411,1890
412,4402
413,2203
414,414
415,1573
416,3134
417,8451
418,8019
419,419
420,2204
421,8808
422,310
423,1970
424,3525
425,4390
426,1307
427,345
428,2679
429,6356
430,9265
431,8630
432,7403
433,470
434,6050
435,2849
436,6273
437,8821
438,666
439,4579
440,440
441,8125
442,2288
443,443
444,9042
445,326
446,9532
447,6426
448,448
449,449
450,1589
451,451
452,452
453,7695
454,3022
455,7779
456,329
457,8607
458,8490
459,2362
460,7448
461,6028
462,3047
463,1691
464,6904
465,3557
466,868
467,4902
468,3380
469,6485
470,91
471,705
472,472
473,8091
474,2362
475,9659
476,476
477,3616
478,5662
479,3275
480,480
481,5270
482,482
483,8660
484,9219
485,7668
486,7182
487,9813
488,1555
489,1262
490,9765
491,273
492,5316
493,493
494,101
495,2491
496,496
497,8788
498,7475
499,3125
500,213
501,5028
502,1551
503,120
504,504
505,939
506,3322
507,9483
508,7507
509,48
510,5692
511,9931
512,4378
513,3777
514,7339
515,427
516,6738
517,5665
518,3700
519,5529
520,5328
521,521
522,4890
523,3770
524,8775
525,2248
526,4940
527,6469
528,6296
529,4792
530,6140
531,9292
532,1725
533,2492
534,9080
535,535
536,8496
537,4069
538,6774
539,4130
540,7528
541,8177
542,542
543,6125
544,6908
545,9928
546,1980
547,5414
548,548
549,549
550,550
551,4518
552,2133
553,6613
554,7470
555,4412
556,4118
557,6233
558,558
559,8013
560,5346
561,561
562,11
563,563
564,7526
565,7601
566,6145
567,1419
568,5045
569,7125
570,570
571,972
572,4376
573,8222
574,6545
575,8292
576,4572
577,6496
578,6690
579,6621
580,9236
581,990
582,582
583,583
584,4231
585,585
586,7467
587,9363
588,286
589,970
590,4521
591,5169
592,33
593,4588
594,3687
595,595
596,596
597,4627
598,7160
599,4635
600,5002
601,601
602,691
603,603
604,4830
605,2593
606,2084
607,5777
608,5993
609,609
610,6461
611,1490
612,9278
613,8140
614,5395
615,2448
616,616
617,617
618,794
619,3865
620,760
621,4674
622,622
623,623
624,9470
625,3239
626,3206
627,627
628,3019
629,1140
630,630
631,9829
632,210
633,633
634,634
635,7843
636,8795
637,6292
638,8168
639,429
640,325
641,641
642,5945
643,3599
644,4984
645,826
646,4005
647,8063
648,5239
649,3146
650,650
651,2703
652,7676
653,7950
654,2827
655,9108
656,8291
657,6942
658,7616
659,659
660,2681
661,4589
662,935
663,1275
664,4079
665,1967
666,666
667,667
668,668
669,41
670,2929
671,5113
672,672
673,4474
