51750,27065
60048,27065
94074,10
5,10
10,8
83842,8
16,9
60279,9
61009,5
11,5
8,2
65881,2
84381,36368
44461,36368
77619,36010
48887,36010
8,6
93369,6
85603,10
11,10
72368,9
40,9
9,5
62747,5
45791,15305
44436,15305
21041,12075
77216,12075
48606,1
5,1
86219,26990
33470,26990
98326,52653
53872,52653
91233,70937
75197,70937
76444,57827
73054,57827
8,6
47640,6
15275,6999
36619,6999
64429,6
6,6
93862,9
7,9
12,12
98200,12
8054,5769
86049,5769
31031,1
4,1
46547,29266
55550,29266
87523,40048
43723,40048
28623,6384
25592,6384
8,5
91125,5
4908,2643
52755,2643
19465,7111
42939,7111
10,9
94672,9
35353,11746
39208,11746
81940,52332
64338,52332
39036,19486
35688,19486
79443,20141
28735,20141
56487,31451
46147,31451
91703,29792
33537,29792
9,7
85265,7
64075,5252
7071,5252
89865,79022
86687,79022
1202,561
48281,561
87521,8312
12077,8312
13,11
89085,11
11,3
18316,3
13121,7711
82938,7711
10,7
77358,7
89494,80261
87959,80261
9,7
92490,7
49036,3
6,3
13,7
72696,7
62586,6
18,6
37202,5237
15641,5237
33930,19673
51077,19673
51408,34895
58404,34895
48756,6
14,6
10,2
64178,2
32504,17625
68676,17625
63367,8
20,8
66573,7
13,7
11,2
12867,2
12,3
19159,3
28640,20465
70235,20465
72045,69211
92782,69211
56545,3
4,3
13,13
97114,13
9,4
39869,4
16,14
61268,14
37701,3
6,3
6,2
73329,2
704,320
32385,320
14,2
15473,2
26033,12029
31259,12029
89991,35716
40731,35716
9021,2
5,2
55896,45423
74495,45423
13,10
65090,10
77188,46672
61857,46672
7,1
58728,1
11,9
79496,9
13,12
77705,12
54374,11095
27235,11095
72856,42175
54950,42175
2750,671
10647,671
39933,10036
33935,10036
14,1
4507,1
12060,2
8,2
9806,2958
44729,2958
77672,7
20,7
63747,25213
37238,25213
47679,25260
41161,25260
9,8
96276,8
6030,3195
50509,3195
10,8
78282,8
30338,21781
83008,21781
19536,3103
19006,3103
67396,12
19,12
28314,5
12,5
42058,9
22,9
73587,57046
71175,57046
90812,48378
54240,48378
12,7
25368,7
56426,7
13,7
69151,66071
92225,66071
