cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,3471,cdcs.col1,=,4498#1
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,9399,cdcs.col1,<,8007#84215
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,6199,cdcs.col1,>,7688#3171
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,7379,cdcs.col1,<,819#308
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,9611,cdcs.col1,<,5393#59385
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,7977,cdcs.col1,>,6382#12556
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,9940,cdcs.col1,>,7232#187
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,1923,cdcs.col1,=,804#10
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,2386,cdcs.col1,<,7440#52796
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,1122,cdcs.col1,<,118#192
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,8594,cdcs.col1,>,637#9204
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,=,5859,cdcs.col1,>,3279#7
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,4819,cdcs.col1,>,6780#22997
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,=,1846,cdcs.col1,<,3195#11
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,4501,cdcs.col1,=,8075#7
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,4397,cdcs.col1,>,1551#47772
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,3517,cdcs.col1,>,9953#172
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,=,9770,cdcs.col1,>,1874#7
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,2330,cdcs.col1,>,6775#24848
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,4420,cdcs.col1,=,2835#1
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,1150,cdcs.col1,=,1656#2
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,1630,cdcs.col1,=,4146#1
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,7176,cdcs.col1,<,5764#60888
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,16,cdcs.col1,<,7572#80636
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,=,8097,cdcs.col1,<,9837#4
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,3527,cdcs.col1,<,6150#29185
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,=,5835,cdcs.col1,<,3722#1
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,=,9493,cdcs.col1,>,5551#8
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,8951,cdcs.col1,>,8559#5450
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,3122,cdcs.col1,>,11#63220
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,6189,cdcs.col1,>,5390#12798
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,8091,cdcs.col1,=,5280#13
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,7857,cdcs.col1,>,8032#3274
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,4427,cdcs.col1,<,7549#48441
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,1032,cdcs.col1,>,2497#69387
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,6799,cdcs.col1,<,4190#45056
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,=,5920,cdcs.col1,>,7168#1
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,8363,cdcs.col1,=,9850#5
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,4036,cdcs.col1,<,4383#41558
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,7500,cdcs.col1,>,1765#17898
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,8360,cdcs.col1,=,9559#2
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,9900,cdcs.col1,>,5166#344
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,1069,cdcs.col1,=,7308#11
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,4319,cdcs.col1,=,1815#11
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,2925,cdcs.col1,<,7350#32656
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,315,cdcs.col1,=,5194#11
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,8258,cdcs.col1,>,9277#3551
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,=,8904,cdcs.col1,<,7162#1
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,111,cdcs.col1,<,2383#1057
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,6179,cdcs.col1,=,7302#1
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,6876,cdcs.col1,>,1548#23545
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,469,cdcs.col1,<,5422#54829
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,7565,cdcs.col1,>,7541#15280
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,17,cdcs.col1,>,4949#20
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,2922,cdcs.col1,<,7001#43175
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,=,3923,cdcs.col1,>,486#5
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,=,9861,cdcs.col1,>,4793#4
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,1033,cdcs.col1,>,3420#1673
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,=,2418,cdcs.col1,<,4497#17
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,3424,cdcs.col1,>,914#30558
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,8943,cdcs.col1,<,8277#86049
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,2588,cdcs.col1,<,6319#28393
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,=,6104,cdcs.col1,>,4334#5
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,2959,cdcs.col1,<,3911#30658
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,2212,cdcs.col1,=,3940#2
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,>,129,cdcs.col1,=,60#4
cols_2_distinct_10000_corr_8_skew_2 cdcs##cdcs.col0,<,3862,cdcs.col1,>,7601#2173
