40601.99999999996,1.0
9.000000000000005,1.0
96659.99999999994,84227.49514321289
84720.00000000001,84227.49514321289
69099.99999999991,3156.5478260869177
18058.999999999978,3156.5478260869177
19651.00000000001,294.9216373607741
9551.999999999996,294.9216373607741
98047.99999999994,59416.26487240822
59598.999999999956,59416.26487240822
14395.000000000011,12558.506726940064
30482.99999999996,12558.506726940064
215.99999999999977,189.60717703349323
22270.999999999975,189.60717703349323
22950.99999999999,9.999999999999986
11.99999999999997,9.999999999999986
71674.99999999994,52803.255984433206
79669.99999999999,52803.255984433206
86521.99999999993,188.32941176470575
1284.999999999998,188.32941176470575
9329.00000000001,9256.754461845809
92597.99999999999,9256.754461845809
6.999999999999975,6.999999999999978
62602.999999999985,6.999999999999978
44822.0,23008.53046171233
26575.999999999956,23008.53046171233
12.999999999999988,11.000000000000016
36476.999999999956,11.000000000000016
48265.0,6.375770020533881
7.000000000000007,6.375770020533881
49338.99999999999,47772.79415697555
82054.99999999994,47772.79415697555
58877.99999999998,173.57084188911685
208.99999999999946,173.57084188911685
6.999999999999999,7.000000000000016
78412.99999999996,7.000000000000016
72342.99999999997,24847.412054864555
26636.99999999996,24847.412054864555
49115.99999999999,1.0
14.000000000000009,1.0
13785.999999999996,1.9999999999999991
11.000000000000012,1.9999999999999991
19472.99999999999,1.0
11.999999999999966,1.0
78474.99999999991,60894.45902716911
63400.000000000015,60894.45902716911
99803.99999999994,80635.06261905325
80821.99999999996,80635.06261905325
4.999999999999994,4.679012345679005
99123.99999999997,4.679012345679005
58737.99999999997,29187.52928619094
67257.99999999999,29187.52928619094
9.999999999999982,1.0
42191.99999999995,1.0
8.000000000000018,7.757894736842131
38791.99999999994,7.757894736842131
6526.000000000001,5461.864870126421
10522.999999999993,5461.864870126421
63234.999999999985,63220.39214167009
99864.99999999996,63220.39214167009
68983.99999999994,12797.272646928765
40424.99999999994,12797.272646928765
86518.99999999994,13.028070175438616
14.000000000000021,13.028070175438616
84578.99999999994,3267.3808175209665
15070.999999999987,3267.3808175209665
50946.99999999994,48449.12429610545
80639.99999999997,48449.12429610545
87585.99999999996,69400.1963190183
71300.99999999996,69400.1963190183
74947.9999999999,45043.3173891492
47167.99999999996,45043.3173891492
10.999999999999998,1.0000000000000078
22861.999999999975,1.0000000000000078
11174.00000000001,5.000000000000019
5.000000000000011,5.000000000000019
46800.99999999996,41573.23976828126
49189.99999999997,41573.23976828126
