59,1
2,1
80261,84215
79912,84215
1085,3171
294,3171
46,308
30,308
57935,59385
56861,59385
8503,12556
8397,12556
37,187
44,187
37,10
2,10
53681,52796
54079,52796
96,192
19,192
3890,9204
4892,9204
2,7
75,7
21229,22997
20946,22997
2,11
47,11
62,7
2,7
50324,47772
50496,47772
128,172
49,172
2,7
76,7
23587,24848
22883,24848
63,1
2,1
29,2
2,2
34,1
2,1
59018,60888
58330,60888
77364,80636
77378,80636
2,4
144,4
23782,29185
24100,29185
2,1
53,1
2,8
40,8
2171,5450
2102,5450
64442,63220
64453,63220
7857,12798
6005,12798
160,13
2,13
1730,3274
437,3274
42742,48441
42682,48441
70208,69387
69795,69387
40406,45056
39351,45056
2,1
27,1
28,5
2,5
35584,41558
34962,41558
13347,17898
14110,17898
166,2
2,2
104,344
197,344
89,11
2,11
74,11
2,11
26318,32656
26610,32656
98,11
2,11
938,3551
859,3551
2,1
108,1
152,1057
291,1057
112,1
2,1
21783,23545
22242,23545
51310,54829
50944,54829
11022,15280
10959,15280
20,20
48,20
39957,43175
40348,43175
2,5
71,5
2,4
51,4
189,1673
315,1673
2,17
63,17
24156,30558
23786,30558
81345,86049
81069,86049
22075,28393
22300,28393
2,5
68,5
24363,30658
23979,30658
41,2
2,2
85,4
2,4
398,2173
137,2173
80,839
152,839
2,10
69,10
80,6
2,6
99,16
2,16
76939,78209
76675,78209
112,1
2,1
2,6
72,6
316,1675
245,1675
79,1004
76,1004
26002,31526
25429,31526
89,7
2,7
170,14
2,14
177,9
2,9
7405,11435
8177,11435
45071,44960
44240,44960
2,1
52,1
64,2
2,2
35,372
34,372
2,7
75,7
2008,4264
771,4264
2154,4042
660,4042
72,4
2,4
17420,23594
16136,23594
2,9
64,9
42235,43666
41060,43666
332,7
4,7
28140,29520
28346,29520
1978,3759
2835,3759
2,12
107,12
2,11
99,11
132,597
375,597
2,2
102,2
35373,42730
35800,42730
23410,25215
23608,25215
14526,21273
14562,21273
2,3
69,3
321,2202
474,2202
58,394
140,394
235,1532
335,1532
8829,13112
9418,13112
2,14
111,14
1110,2628
1113,2628
85,16
2,16
2,7
123,7
167,4
2,4
2,6
66,6
38440,38560
38761,38560
51878,50234
51170,50234
2,5
74,5
336,14
2,14
174,13
2,13
22844,24334
23144,24334
45596,49042
44888,49042
13888,19635
13736,19635
288,1704
999,1704
85,14
2,14
92,2
2,2
2,8
51,8
33844,35046
33422,35046
681,2485
186,2485
60410,61844
59483,61844
2,7
55,7
71520,74728
71377,74728
812,3265
721,3265
393,1843
168,1843
111,17
2,17
50971,48898
51895,48898
2,5
69,5
6968,11153
6917,11153
51705,49378
52554,49378
75,11
2,11
339,1681
807,1681
84220,90665
83982,90665
223,2088
178,2088
115,7
2,7
4489,9661
4504,9661
82,7
2,7
8069,10651
9364,10651
2,4
120,4
74,9
2,9
2,2
31,2
96,1
2,1
1185,2671
1202,2671
68,7
2,7
90,17
2,17
721,5279
2150,5279
55,3
2,3
34251,38137
34171,38137
21123,23092
21229,23092
161,17
2,17
24,153
22,153
2,10
40,10
781,1992
189,1992
124,1
2,1
73182,72130
72796,72130
186,12
2,12
2,3
34,3
6776,11504
8442,11504
146,14
2,14
47,1
2,1
32,6
2,6
